sample_id,gold_german_source,gold_english_reference,audio_path,w1_hypothesis,w1_asr_wer,w1_asr_cer,clean_fp32_translation,clean_int8_translation,w1_asr_fp32_translation,w1_asr_int8_translation,chrf_clean_f,chrf_clean_i,chrf_w1_asr_f,chrf_w1_asr_i,delta_clean,delta_w1_asr,did_w1,comet_clean_f,comet_clean_i,comet_w1_asr_f_e2e,comet_w1_asr_i_e2e,comet_w1_asr_f_mt,comet_w1_asr_i_mt,comet_delta_clean,comet_delta_w1_asr,comet_did_w1
1343,"Ja, stimmt.
Ich muss dort reden.
Ja, ich find hier gerade nicht die Themen wodrüber wir reden können.
Moment.","Yes, that's right.
I have to talk there.
Yeah, I'm not really finding the themes here that we can talk about.
Moment.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1343.T0.de.wav,"Oh ja ja, ich muss doch drin. Ah ja, ich finde hier gerade nicht die Themen, wo darüber wir reden können.",0.47368421052631576,0.2524271844660194,"Yeah, right, I need to talk there, yeah, I can't find the issues we can talk about right now.","Yeah, right, I need to talk there, yeah, I can't find the things that we can talk about right now.","Oh, yeah, I've got to go inside.","Oh, yes, yes, I have to be in it. Ah, yes, I can't find here the topics where we can talk about it.",37.05074327363348,42.105703276780396,8.995610673717822,32.776677465175766,5.054960003146917,23.781066791457945,18.72610678831103,0.5848824381828308,0.6129685044288635,-1.247202754020691,0.0488002672791481,-1.252543568611145,0.05188325047492981,0.028086066246032715,1.296003021299839,1.2679169550538063
1347,"Hey Popeye.
Der ist doch so eine Karikaturfigur und wenn der Spinat isst, dann wird der megastark.","Hey Popeye.
He's some kind of caricature, right, and when he eats spinach he gets super strong.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1347.T0.de.wav,"Pop-by. Hey Pop-by, der ist das so so eine karrikaturfigur und wenn der Spinat ist, dann wird der Menge stark.",0.47058823529411764,0.18947368421052632,"Hey Popeye, he's such a caricature figure, and if the spinach eats, it's gonna be huge.","Hey Popeye, he's such a cartoon figure, and if the spinach eats, it's gonna be huge.","Pop-by. Hey Pop-by, he's such a cartoon figure, and when the spinach is, the crowd gets strong.","Pop-by. Hey Pop-by, he's such a caricature figure, and if the spinach is, then the crowd gets strong.",35.77077354750194,30.667391780741575,36.604242106569544,38.122963298364745,-5.103381766760364,1.5187211917952013,6.6221029585555655,-0.031750477850437164,-0.2007242739200592,-0.2626638114452362,-0.29338985681533813,-0.31146764755249023,-0.3242044150829315,-0.16897379606962204,-0.03072604537010193,0.1382477506995201
1385,Das ist ja krass.,That's nuts.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1385.T0.de.wav,Das ist ja etwas.,0.25,0.25,That's so bad.,That's amazing.,That's something.,That's something.,38.40250743128992,37.71337987737455,38.77839933148782,38.77839933148782,-0.6891275539153696,0.0,0.6891275539153696,0.31800252199172974,0.20629575848579407,-0.9740288853645325,-0.9740288853645325,-0.8490921854972839,-0.8490921854972839,-0.11170676350593567,0.0,0.11170676350593567
1438,"Ja, Laos und Myanmar.","Yes, Laos and Myanmar.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1438.T0.de.wav,"Ja, allows und mir ma.",0.75,0.3684210526315789,"Yes, Laos and Myanmar.","Yes, Laos and Myanmar.","Yes, allows and me ma.","Yes, allows and me ma.",100.0,100.0,28.637380279308466,28.637380279308466,0.0,0.0,0.0,1.2364686727523804,1.2364686727523804,-1.2311992645263672,-1.2311992645263672,-1.2628228664398193,-1.2628228664398193,0.0,0.0,0.0
1453,"Ja, tschüss.","Yeah, bye.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1453.T0.de.wav,"Ja, tschüss!",0.0,0.0,"Yeah, bye-bye.","Yeah, bye.","Yes, bye!","Yes, bye!",75.72724953512929,100.0,31.201970961482317,31.201970961482317,24.27275046487071,0.0,-24.27275046487071,0.9633481502532959,1.2274296283721924,0.9527643918991089,0.9527643918991089,0.9387213587760925,0.9387213587760925,0.2640814781188965,0.0,-0.2640814781188965
1469,Und,And,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1469.T0.de.wav,und ähm,1.0,1.3333333333333333,And,And,Of a kind used in the manufacture of motor vehicles,Of a kind used in the manufacture of motor vehicles,100.0,100.0,7.218895542248835,7.218895542248835,0.0,0.0,0.0,1.2720811367034912,1.2720811367034912,-1.4685008525848389,-1.4685008525848389,-1.5070616006851196,-1.5070616006851196,0.0,0.0,0.0
1517,Was war dein letzter Kinofilm?,When was your last movie at a theater?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1517.T0.de.wav,Was war dein letzter Kino für?,0.4,0.13793103448275862,What was your last movie?,What was your last movie?,What was your last movie?,What was your last movie?,53.616591650621416,53.616591650621416,53.616591650621416,53.616591650621416,0.0,0.0,0.0,0.34980615973472595,0.34980615973472595,0.34980615973472595,0.34980615973472595,0.2380443513393402,0.2380443513393402,0.0,0.0,0.0
1535,"Ja, zum Junggesellenabschied von dem.","Yes, for his bachelor party.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1535.T0.de.wav,ja zum jungen gesellen Abschied von dem,0.6,0.11428571428571428,"Yeah, to the bachelor party of that guy.","Yeah, to the bachelor party of that guy.",yes to the young companion farewell from the,yes to the young companion farewell to the,46.452741774874326,46.452741774874326,10.900140440187064,10.59091435557274,0.0,-0.3092260846143233,-0.3092260846143233,-0.19951221346855164,-0.19951221346855164,-1.2920547723770142,-1.299485206604004,-1.2933273315429688,-1.2947885990142822,0.0,-0.007430434226989746,-0.007430434226989746
1547,"Ja, Mr. Big ist Mr. Big.","Yes, Mr. Big is Mr. Big.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1547.T0.de.wav,"Ja, Mr. Biggest, Mr. Biggest, Mr. Bigg.",0.6666666666666666,0.6,"Yes, Mr. Big is Mr. Big.","Yes, Mr. Big is Mr. Big.","Yes, Mr. Biggest, Mr. Biggest, Mr. Bigg.","Yes, Mr. Biggest, Mr. Biggest, Mr. Bigg.",100.0,100.0,57.17507821786702,57.17507821786702,0.0,0.0,0.0,1.2909371852874756,1.2909371852874756,0.4557340145111084,0.4557340145111084,0.722389280796051,0.722389280796051,0.0,0.0,0.0
1548,Ja.,Yes.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1548.T0.de.wav,ja,0.0,0.0,Yeah.,Yeah.,Yes,yes,25.507159904534603,25.507159904534603,65.61085972850678,22.095959595959595,0.0,-43.51490013254718,-43.51490013254718,1.1403825283050537,1.1403825283050537,1.2614617347717285,1.203193187713623,1.2571585178375244,1.206121563911438,0.0,-0.05826854705810547,-0.05826854705810547
1561,Mein Lieblingsschauspieler.,My favorite actor.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1561.T0.de.wav,Mein Lieblingschauspieler,0.5,0.038461538461538464,My favorite actor.,My favorite actor.,My favorite actor,My favorite actor,100.0,100.0,89.37408883242252,89.37408883242252,0.0,0.0,0.0,1.2451937198638916,1.2451937198638916,1.1104727983474731,1.1104727983474731,1.0690540075302124,1.0690540075302124,0.0,0.0,0.0
1584,"Ja, und ich glaube, einer ihrer Lieblingsfilme ist Walk The Line.","Yes, and I think one of her favorite movies is Walk The Line.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1584.T0.de.wav,Ja und ich glaube einer ihrer Lieblingsfilme ist walk the line,0.0,0.0,"Yeah, and I think one of her favorite movies is Walk The Line.","Yeah, and I think one of her favorite movies is Walk The Line.",Yes and I think one of her favorite movies is walk the line,Yes and I think one of her favorite movies is walk the line,93.89648941433123,93.89648941433123,70.99299746244003,70.99299746244003,0.0,0.0,0.0,1.0254825353622437,1.0254825353622437,0.787118136882782,0.787118136882782,0.7819032073020935,0.7819032073020935,0.0,0.0,0.0
1618,"Würd ich empfehlen, dass man das Gleiche macht als Normalanleger als wie wir Broker machen.
Mindestens.","I'd recommend that you do the same thing as a regular investor that we brokers do.
At least.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1618.T0.de.wav,"Würde ich empfehlen, dass man das gleiche macht, dass es normal anlieger ist, wie wir Proker machen mindestens.",0.4375,0.12,I would recommend that you do the same thing as a normal investor as we do brokers. At least.,I would recommend that you do the same thing as a normal investor as we do brokers. At least.,I would recommend that you do the same thing that it's normally adjacent as we make prokers at least.,"I'd recommend that you do the same thing that it's normally adjacent, as we make prokers at least.",69.37608048377486,69.37608048377486,54.70994137751228,57.43017314174925,0.0,2.7202317642369707,2.7202317642369707,0.7755863070487976,0.7755863070487976,-0.5185388326644897,-0.4842844605445862,-0.5646291375160217,-0.5381733775138855,0.0,0.034254372119903564,0.034254372119903564
1622,"Ja klar zeigst, du hast nicht das erste genommen, was dir vor die Füße geworfen wurde, sondern du hattest genug Zeit, das richtige","Yeah sure you show you didn't take the first one that was thrown at your feet, but you had enough time so the right one",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1622.T0.de.wav,"klar zeigt, du hast nicht das erste genommen, was die vor der Füße geworfen wurde, sondern du hattest genug Zeit das richtige.",0.17391304347826086,0.05555555555555555,"Of course, you didn't take the first thing that was thrown at your feet, but you had enough time, the right one.","Of course, you didn't take the first thing that was thrown at your feet, but you had enough time to get the right","clearly shows you didn't take the first thing that was thrown in front of your feet, but you had enough time to do the right thing.","clearly shows you didn't take the first thing that was thrown in front of your feet, but you had enough time to get the right one.",74.46496449596928,71.69449761044953,67.13621481980863,69.66743669212816,-2.7704668855197525,2.5312218723195343,5.301688757839287,0.6675663590431213,0.6189864277839661,0.46402883529663086,0.6517342925071716,0.42271333932876587,0.625141441822052,-0.04857993125915527,0.18770545721054077,0.23628538846969604
1624,Nicht.,Not.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1624.T0.de.wav,Nichts ah.,2.0,0.8,Don't.,Don't.,Nothing ah.,Nothing ah.,24.804177545691903,24.804177545691903,34.35788729906377,34.35788729906377,0.0,0.0,0.0,-0.7120528817176819,-0.7120528817176819,-0.14221428334712982,-0.14221428334712982,-0.13777923583984375,-0.13777923583984375,0.0,0.0,0.0
1645,Okay.,Okay.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1645.T0.de.wav,Okay.,0.0,0.0,Okay.,Okay.,Okay.,Okay.,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,1.3264212608337402,0.0,0.0,0.0
1691,Eher was für Naturliebhaber.,More something for nature lovers.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1691.T0.de.wav,Eher was für Naturliebhaber.,0.0,0.0,More like something for nature lovers.,More like something for nature lovers.,More like something for nature lovers.,More like something for nature lovers.,90.16117319191356,90.16117319191356,90.16117319191356,90.16117319191356,0.0,0.0,0.0,0.936830461025238,0.936830461025238,0.9368305802345276,0.9368305802345276,0.936830461025238,0.936830461025238,0.0,0.0,0.0
1706,"Nein, ein warmes Land.","No, a warm country.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1706.T0.de.wav,"Nein, in warmes Land.",0.25,0.05,"No, it's a warm country.","No, it's a warm country.","No, in warm land.","No, to warm land.",81.18473384351798,81.18473384351798,26.896361903291233,28.499441732449988,0.0,1.6030798291587551,1.6030798291587551,0.5410261750221252,0.5410261750221252,0.3546258807182312,0.5848631262779236,0.49057549238204956,0.6336079239845276,0.0,0.23023724555969238,0.23023724555969238
1714,"Man muss halt ein bisschen auch darauf achten, was es kostet.","Well, you have to pay a little attention to what it costs.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1714.T0.de.wav,"Man muss halt ein bisschen auch darauf achten, was es kostet.",0.0,0.0,You just have to pay a little attention to what it costs.,You just have to pay a little attention to what it costs.,You just have to pay a little attention to what it costs.,You just have to pay a little attention to what it costs.,82.31837408180938,82.31837408180938,82.31837408180938,82.31837408180938,0.0,0.0,0.0,0.7362973093986511,0.7362973093986511,0.7362973093986511,0.7362973093986511,0.7362973093986511,0.7362973093986511,0.0,0.0,0.0
1789,"Ja, aber wie gut sind die denn?
Wie gut können die spielen?
Die sind dann so gut, dass ich das nicht sehen","Yes, but how good are they actually?
How well do they play?
They're so good that I can't see",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1789.T0.de.wav,"Ja, aber wie gut sind sie denn? Wie gut können sie nicht spielen? Die sind dann so gut, dass sie sehr",0.3181818181818182,0.20588235294117646,"Yeah, but how good are they? How good can they play? They're so good that I don't see that.","Yeah, but how good are they? How good can they play? They're so good that I don't see that.","Yeah, but how good are they? How good can they not play?","Yeah, but how good are they? How good can they not play?",67.70294699704242,67.70294699704242,41.1471896953692,41.1471896953692,0.0,0.0,0.0,0.7255679965019226,0.7255679965019226,-0.5974485278129578,-0.5974485278129578,-0.6014918088912964,-0.6014918088912964,0.0,0.0,0.0
1799,"Sehenden halbindonesischen Deutschen.
Den solltest du auf jeden Fall mal kennenlernen.","Seeing half-Indonesian Germans.
You should definitely get to know him.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1799.T0.de.wav,aussehenden im indonesischen halben indonesischen deutschen an den solltest du auf jeden Fall mal kennenler,0.6363636363636364,0.34523809523809523,"Seeing half-Indonesian Germans, you should definitely meet him.","Seeing half-Indonesian Germans, you should definitely get to know him.",looking in the Indonesian half Indonesian German to the you should definitely know,looking in the Indonesian half Indonesian german at the you should definitely know,68.41620838776086,88.66940638430258,48.645222584558425,43.60434014958918,20.253197996541715,-5.040882434969248,-25.294080431510963,0.45903700590133667,0.8119027018547058,-0.860670804977417,-0.9290367960929871,-0.947106659412384,-1.0046013593673706,0.35286569595336914,-0.06836599111557007,-0.4212316870689392
1800,"Und weil er auch da war, hab ich dann Gitarre gespielt und gesungen.
Und es war ganz schön mit den ganzen Mädchen.
Die haben mir dann immer Lieder zugerufen und natürlich konnte ich die ganzen Lieder und hab die dann gespielt.
Aber ja","And because he was also there, I was playing the guitar and sang.
And it was really nice with all the girls.
They always called out songs to me, and of course I knew all the songs and played them.
But yes",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1800.T0.de.wav,"Und weil er auch da war, habe ich dann die gitarre gespielt, okissungen und es war ganz schön mit den ganzen Mädchen, die haben mir dann immer Lieder zu gerufen und natürlich konnte ich die ganzen Lieder und habe die gespielt. Aber ja!",0.18604651162790697,0.0782608695652174,"And because he was there, I played guitar and sang it. And it was pretty nice with all the girls. They always shouted songs to me and of course I could play all the songs and then played them.","And because he was there, I played the guitar and sang it. And it was pretty nice with all the girls. They always called me songs and of course I could play all the songs and then I played them.","And because he was there, then I played the guitar, ok, and it was pretty nice with all the girls, they always called me songs and of course I could play all the songs and they played them. But yes!","And because he was there, I then played the guitar, ok, and it was pretty nice with all the girls, who then always called me songs and of course I could play all the songs and they played them. But yes!",67.58260793629518,69.4505411315081,63.529199709086704,63.62370524064871,1.8679331952129274,0.0945055315620067,-1.7734276636509207,0.6527316570281982,0.6013170480728149,0.43104806542396545,0.38382548093795776,0.4324582517147064,0.38411813974380493,-0.0514146089553833,-0.04722258448600769,0.00419202446937561
1802,"Ja, erzähl.","Yes, tell me.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1802.T0.de.wav,"Ja, erzähl ja, erzähl ja.",1.5,1.4444444444444444,"Yeah, tell me.","Yeah, tell me.","Yeah, tell me, tell me.","Yeah, tell me, tell me.",69.13948635069588,69.13948635069588,60.10794174200937,60.10794174200937,0.0,0.0,0.0,1.1192784309387207,1.1192784309387207,0.36247578263282776,0.36247578263282776,0.5068435668945312,0.5068435668945312,0.0,0.0,0.0
1828,"Ja, das","Yes, the",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1828.T0.de.wav,ja das,0.0,0.0,"Yes, the","Yes, the",yes the,yes the,100.0,100.0,22.75338861123732,22.75338861123732,0.0,0.0,0.0,1.1947002410888672,1.1947002410888672,0.8902018666267395,0.8902018666267395,0.879533588886261,0.879533588886261,0.0,0.0,0.0
1915,"Ganz kurze Nächte nur.
Oder im Winter?","Only really short nights.
Or in winter?",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1915.T0.de.wav,Ganz kurze Nächte nur oder im Winter.,0.0,0.0,Very short nights only. Or in winter?,Short nights only. Or in winter?,Very short nights only or in winter.,Very short nights only or in winter.,67.67064995469534,60.5098194450279,53.60371641723181,53.60371641723181,-7.160830509667434,0.0,7.160830509667434,0.8700023889541626,0.8155500292778015,0.7462058663368225,0.7462058663368225,0.7474188804626465,0.7474188804626465,-0.054452359676361084,0.0,0.054452359676361084
1933,"Ja, voll.
Hat mich auch gefreut.","Yes, totally.
It was a pleasure.",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1933.T0.de.wav,"Ja, voll, fand ich auch gefreut.",0.3333333333333333,0.13793103448275862,"Yeah, it was nice to meet you, too.","Yeah, it was nice to meet you, too.","Yeah, full, I was happy to meet you, too.","Yeah, full, I was happy to meet you, too.",16.70020068562649,16.70020068562649,17.780581619113363,17.780581619113363,0.0,0.0,0.0,-0.990011990070343,-0.990011990070343,-1.1867610216140747,-1.1867610216140747,-1.184870958328247,-1.184870958328247,0.0,0.0,0.0
1955,Ein was?,A what?,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1955.T0.de.wav,Ein was?,0.0,0.0,A what?,A what?,A what?,A what?,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.262484073638916,1.262484073638916,1.262484073638916,1.262484073638916,1.262483835220337,1.262483835220337,0.0,0.0,0.0
1957,"Ich glaub, dass war halt nur so nebenbei eine Stimme, die halt erzählt.
Also jetzt.
Oder wieso fragst du?","I think it was just kind of a voice on the side that was narrating.
So now.
Or why do you ask?",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1957.T0.de.wav,Also ich glaube das war halt nur so nebenbei eine Stimme an die Halt erzwählter wird oder wie so fragst du?,0.47368421052631576,0.22,"I think that was just a voice by the way, so now, or why do you ask?","I think that was just a voice by the way, so now, or why do you ask?",So I think that was just by the way a voice to the hold gets more elective or how do you ask?,So I think that was just by the way a voice to the hold becomes elective or how do you ask?,44.54915825199491,44.54915825199491,38.78912755324229,38.79171642754547,0.0,0.0025888743031785566,0.0025888743031785566,-0.07998127490282059,-0.07998127490282059,-0.5584772229194641,-0.5018953680992126,-0.5336393713951111,-0.47875723242759705,0.0,0.056581854820251465,0.056581854820251465
1970,Aber Transzendenz gefasst machen.,But transcendence brace for.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_1970.T0.de.wav,Aber transzentendens. Du schwaßt machen.,0.75,0.40625,But capture transcendence.,But capture transcendence.,But transcendent.,But transcendent.,48.55414375347603,48.55414375347603,47.423240649782365,47.423240649782365,0.0,0.0,0.0,0.11543632298707962,0.11543632298707962,-0.3591492176055908,-0.3591492176055908,-0.4507840573787689,-0.4507840573787689,0.0,0.0,0.0
2100,Noch eine ganz wichtige Frage.,Another really important question.,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_2100.T0.de.wav,"Ach, noch eine ganz wichtige Frage.",0.2,0.13793103448275862,Another very important question.,Another very important question.,"Oh, another very important question.","Oh, another very important question.",72.77797892993803,72.77797892993803,65.94009560016009,65.94009560016009,0.0,0.0,0.0,1.0445479154586792,1.0445479154586792,0.8411849141120911,0.8411849141120911,0.839523196220398,0.839523196220398,0.0,0.0,0.0
2124,Einer,One,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_2124.T0.de.wav,einer,0.0,0.0,One,One,of the,of the,100.0,100.0,7.352941176470589,7.352941176470589,0.0,0.0,0.0,1.2610784769058228,1.2610784769058228,-1.2029175758361816,-1.2029175758361816,-1.1972864866256714,-1.1972864866256714,0.0,0.0,0.0
2151,"Ja, stimmt.
Aber möchtest du mich nicht jetzt mal Fragen stellen?","Yes, that's right.
But don't you want to start asking me questions?",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_2151.T0.de.wav,ja stimmt aber möchtest du mich nicht jetzt mal fragen stellen,0.0,0.0,"Yeah, right, but don't you want to ask me questions now?","Yeah, right, but don't you want to ask me questions now?","yes, but don't you want to ask me now",yes true but don't want to ask me now,49.98121540356904,49.98121540356904,33.52103647988444,22.396413773218875,0.0,-11.124622706665562,-11.124622706665562,0.742950975894928,0.742950975894928,0.22626706957817078,0.14362025260925293,0.17783322930335999,0.11725886911153793,0.0,-0.08264681696891785,-0.08264681696891785
2171,"Ja viele Leute haben Angst, deshalb ist es","Yeah, a lot of people are scared, that's why it's",D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_2171.T0.de.wav,"Ja, viele Leute haben Angst, deshalb ist es.",0.0,0.0,"Yes many people are afraid, so it is","Yeah, a lot of people are scared, so it's","Yeah, a lot of people are scared, that's why it is.","Yeah, a lot of people are scared, that's why it is.",25.148936297858405,74.37799935200279,93.02926199277638,93.02926199277638,49.22906305414438,0.0,-49.22906305414438,0.633179783821106,0.8184571862220764,0.936594545841217,0.936594545841217,0.9470085501670837,0.9470085501670837,0.18527740240097046,0.0,-0.18527740240097046
2273,Und,And,D:\BridgeDEUX\analysis\mobile_benchmark_audio_100\mslt\MSLT_Test_DE_2273.T0.de.wav,Und ähm...,1.0,1.3333333333333333,And,And,"And, um...","And, uh...",100.0,100.0,61.74698795180723,61.74698795180723,0.0,0.0,0.0,1.2720811367034912,1.2720811367034912,-0.028292827308177948,0.11207952350378036,-0.06993239372968674,0.13061952590942383,0.0,0.1403723508119583,0.1403723508119583
